# Compact English word-frequency dictionary used for local perplexity estimation.
# Format: word<TAB>log10(frequency per million tokens).
# Coarse buckets: words share a bucket value, which is enough for a reliable
# relative surprisal signal. Tokens missing from this file are treated as rare
# (log-frequency 0.0). Derived from standard English frequency lists; the top
# ~1,700 words cover the large majority of ordinary prose.
# Bucket 7.0 - the most common words in English
external	5.0
extra	5.0
extraordinary	5.0
extreme	5.0
extremely	5.0
eye	5.0
face	5.0
faced	5.0
facing	5.0
facility	5.0
fact	5.0
factor	5.0
fail	5.0
failed	5.0
failing	5.0
failure	5.0
fair	5.0
fairly	5.0
faith	5.0
fall	5.0
fallen	5.0
falling	5.0
familiar	5.0
family	5.0
famous	5.0
fan	5.0
far	5.0
farm	5.0
farmer	5.0
fashion	5.0
fast	5.0
faster	5.0
fat	5.0
fate	5.0
father	5.0
fault	5.0
favor	5.0
favorite	5.0
favour	5.0
fear	5.0
feared	5.0
feature	5.0
features	5.0
federal	5.0
fee	5.0
feed	5.0
feedback	5.0
feel	5.0
feeling	5.0
feelings	5.0
fellow	5.0
female	5.0
fence	5.0
festival	5.0
fever	5.0
fewer	5.0
field	5.0
fierce	5.0
fifteen	5.0
fifth	5.0
fifty	5.0
fight	5.0
fighting	5.0
figure	5.0
file	5.0
fill	5.0
filled	5.0
filling	5.0
film	5.0
final	5.0
finally	5.0
finance	5.0
financial	5.0
find	5.0
finding	5.0
findings	5.0
fine	5.0
finger	5.0
finish	5.0
finished	5.0
finishing	5.0
fire	5.0
firm	5.0
first	5.0
fish	5.0
fit	5.0
fits	5.0
fitted	5.0
five	5.0
fix	5.0
fixed	5.0
flag	5.0
flame	5.0
flat	5.0
flavor	5.0
fleet	5.0
flight	5.0
float	5.0
floor	5.0
flow	5.0
flower	5.0
fly	5.0
flying	5.0
focus	5.0
focused	5.0
focusing	5.0
fold	5.0
follow	5.0
followed	5.0
following	5.0
food	5.0
foot	5.0
football	5.0
force	5.0
forced	5.0
forcing	5.0
foreign	5.0
forest	5.0
forever	5.0
forget	5.0
forgot	5.0
forgotten	5.0
form	5.0
formal	5.0
formation	5.0
former	5.0
formerly	5.0
formula	5.0
forth	5.0
fortune	5.0
forward	5.0
found	5.0
foundation	5.0
founder	5.0
four	5.0
fourth	5.0
frame	5.0
framework	5.0
free	5.0
freedom	5.0
freely	5.0
freeze	5.0
frequency	5.0
frequent	5.0
frequently	5.0
fresh	5.0
friend	5.0
friendly	5.0
friendship	5.0
front	5.0
frozen	5.0
fruit	5.0
fuel	5.0
full	5.0
fully	5.0
fun	5.0
function	5.0
fund	5.0
fundamental	5.0
funding	5.0
funny	5.0
furniture	5.0
further	5.0
furthermore	5.0
future	5.0
gain	5.0
gained	5.0
gaining	5.0
gallery	5.0
game	5.0
gang	5.0
gap	5.0
garage	5.0
garden	5.0
gas	5.0
gate	5.0
gather	5.0
gathered	5.0
gathering	5.0
gaze	5.0
gear	5.0
gender	5.0
gene	5.0
general	5.0
generally	5.0
generate	5.0
generated	5.0
generating	5.0
generation	5.0
genetic	5.0
gentle	5.0
gentleman	5.0
genuine	5.0
genuinely	5.0
geography	5.0
gesture	5.0
giant	5.0
gift	5.0
girl	5.0
give	5.0
given	5.0
giving	5.0
glad	5.0
glass	5.0
global	5.0
globe	5.0
glory	5.0
goal	5.0
gold	5.0
golden	5.0
golf	5.0
gone	5.0
good	5.0
goods	5.0
govern	5.0
governed	5.0
governing	5.0
government	5.0
governor	5.0
grab	5.0
grace	5.0
grade	5.0
gradually	5.0
graduate	5.0
grain	5.0
grand	5.0
grant	5.0
granted	5.0
grass	5.0
grave	5.0
great	5.0
greatest	5.0
green	5.0
grew	5.0
grief	5.0
ground	5.0
group	5.0
grow	5.0
growing	5.0
grown	5.0
growth	5.0
guarantee	5.0
guard	5.0
guess	5.0
guest	5.0
guide	5.0
guilty	5.0
gun	5.0
guy	5.0
habit	5.0
hall	5.0
hand	5.0
handle	5.0
handled	5.0
handling	5.0
hang	5.0
hanging	5.0
happen	5.0
happened	5.0
happening	5.0
happiness	5.0
happy	5.0
hard	5.0
hardly	5.0
harm	5.0
harmful	5.0
hat	5.0
hate	5.0
hated	5.0
head	5.0
headline	5.0
health	5.0
healthy	5.0
hear	5.0
heard	5.0
hearing	5.0
heart	5.0
heat	5.0
heaven	5.0
heavily	5.0
heavy	5.0
height	5.0
held	5.0
hell	5.0
help	5.0
helped	5.0
helpful	5.0
helping	5.0
hence	5.0
heritage	5.0
hero	5.0
herself	5.0
hesitate	5.0
hidden	5.0
hide	5.0
high	5.0
highlight	5.0
highly	5.0
hill	5.0
himself	5.0
hint	5.0
hire	5.0
hired	5.0
history	5.0
hit	5.0
hold	5.0
holding	5.0
hole	5.0
holiday	5.0
hollow	5.0
holy	5.0
home	5.0
honest	5.0
honestly	5.0
honor	5.0
hook	5.0
hope	5.0
hoped	5.0
hoping	5.0
horizon	5.0
horror	5.0
horse	5.0
hospital	5.0
host	5.0
hot	5.0
hotel	5.0
hour	5.0
household	5.0
housing	5.0
huge	5.0
human	5.0
humor	5.0
hundred	5.0
hungry	5.0
hunt	5.0
hunting	5.0
hurt	5.0
husband	5.0
ice	5.0
icon	5.0
idea	5.0
ideal	5.0
identify	5.0
identified	5.0
identifying	5.0
identity	5.0
ignore	5.0
ignored	5.0
ill	5.0
illegal	5.0
illness	5.0
illustrate	5.0
illustrated	5.0
image	5.0
imagination	5.0
imagine	5.0
imagined	5.0
immediate	5.0
immediately	5.0
immigrant	5.0
immigration	5.0
impact	5.0
implement	5.0
implementation	5.0
implemented	5.0
implication	5.0
imply	5.0
import	5.0
importance	5.0
important	5.0
impose	5.0
imposed	5.0
impossible	5.0
impress	5.0
impression	5.0
impressive	5.0
improve	5.0
improved	5.0
improvement	5.0
improving	5.0
include	5.0
included	5.0
includes	5.0
including	5.0
income	5.0
increase	5.0
increased	5.0
increasing	5.0
increasingly	5.0
incredible	5.0
incredibly	5.0
indeed	5.0
independence	5.0
independent	5.0
indicate	5.0
indicated	5.0
indicating	5.0
indication	5.0
individual	5.0
industrial	5.0
industry	5.0
inevitable	5.0
infection	5.0
inflation	5.0
influence	5.0
influenced	5.0
inform	5.0
informal	5.0
information	5.0
injury	5.0
inner	5.0
innocent	5.0
innovation	5.0
innovative	5.0
input	5.0
inquiry	5.0
insight	5.0
insist	5.0
insisted	5.0
inspire	5.0
inspired	5.0
install	5.0
installed	5.0
instance	5.0
instant	5.0
instead	5.0
institute	5.0
institution	5.0
institutional	5.0
instruction	5.0
instructions	5.0
instrument	5.0
insurance	5.0
intellectual	5.0
intelligence	5.0
intend	5.0
intended	5.0
intense	5.0
intention	5.0
interaction	5.0
interest	5.0
interested	5.0
interesting	5.0
internal	5.0
international	5.0
internet	5.0
interpret	5.0
interpretation	5.0
interrupt	5.0
interval	5.0
interview	5.0
intimate	5.0
introduce	5.0
introduced	5.0
introducing	5.0
introduction	5.0
invasion	5.0
invest	5.0
investigate	5.0
investigation	5.0
investment	5.0
investor	5.0
invite	5.0
invited	5.0
involve	5.0
involved	5.0
involvement	5.0
involving	5.0
island	5.0
issue	5.0
issued	5.0
item	5.0
itself	5.0
jacket	5.0
jail	5.0
job	5.0
join	5.0
joined	5.0
joining	5.0
joint	5.0
joke	5.0
journal	5.0
journalist	5.0
journey	5.0
joy	5.0
judge	5.0
judgment	5.0
juice	5.0
jump	5.0
jumped	5.0
junior	5.0
jury	5.0
justice	5.0
justify	5.0
keep	5.0
keeping	5.0
key	5.0
kick	5.0
kid	5.0
kill	5.0
killed	5.0
killing	5.0
kind	5.0
kindly	5.0
king	5.0
kingdom	5.0
kiss	5.0
kitchen	5.0
knee	5.0
knew	5.0
knife	5.0
knock	5.0
know	5.0
knowledge	5.0
known	5.0
label	5.0
labor	5.0
labour	5.0
lack	5.0
lady	5.0
lake	5.0
land	5.0
landing	5.0
landscape	5.0
lane	5.0
language	5.0
large	5.0
largely	5.0
larger	5.0
laser	5.0
last	5.0
late	5.0
lately	5.0
later	5.0
latest	5.0
latter	5.0
laugh	5.0
launched	5.0
launch	5.0
law	5.0
lawn	5.0
lawsuit	5.0
lawyer	5.0
lay	5.0
layer	5.0
lead	5.0
leader	5.0
leadership	5.0
leading	5.0
leaf	5.0
league	5.0
lean	5.0
learn	5.0
learned	5.0
learning	5.0
least	5.0
leather	5.0
leave	5.0
leaves	5.0
leaving	5.0
lecture	5.0
left	5.0
leg	5.0
legal	5.0
legend	5.0
legislation	5.0
legitimate	5.0
leisure	5.0
lend	5.0
length	5.0
less	5.0
lesson	5.0
let	5.0
letter	5.0
level	5.0
liberal	5.0
library	5.0
license	5.0
lie	5.0
lifestyle	5.0
lift	5.0
light	5.0
lightly	5.0
like	5.0
likely	5.0
limit	5.0
limited	5.0
limitation	5.0
line	5.0
link	5.0
linked	5.0
lip	5.0
list	5.0
listed	5.0
listen	5.0
listener	5.0
literature	5.0
little	5.0
live	5.0
lived	5.0
lively	5.0
liver	5.0
living	5.0
load	5.0
loaded	5.0
loan	5.0
local	5.0
locate	5.0
located	5.0
location	5.0
lock	5.0
locked	5.0
logic	5.0
logical	5.0
lonely	5.0
long	5.0
look	5.0
looking	5.0
loose	5.0
lord	5.0
lose	5.0
losing	5.0
loss	5.0
lost	5.0
lot	5.0
loud	5.0
love	5.0
loved	5.0
lovely	5.0
lover	5.0
low	5.0
lower	5.0
loyal	5.0
luck	5.0
lucky	5.0
lunch	5.0
lung	5.0
machine	5.0
magazine	5.0
magic	5.0
mail	5.0
main	5.0
mainly	5.0
maintain	5.0
maintained	5.0
maintaining	5.0
maintenance	5.0
major	5.0
majority	5.0
make	5.0
maker	5.0
male	5.0
mall	5.0
man	5.0
manage	5.0
managed	5.0
management	5.0
manager	5.0
managing	5.0
manner	5.0
manufacture	5.0
manufacturer	5.0
manufacturing	5.0
many	5.0
map	5.0
march	5.0
margin	5.0
mark	5.0
marked	5.0
market	5.0
marketing	5.0
marriage	5.0
married	5.0
marry	5.0
mask	5.0
mass	5.0
massive	5.0
master	5.0
match	5.0
matched	5.0
material	5.0
matter	5.0
matters	5.0
mature	5.0
meal	5.0
mean	5.0
meaning	5.0
meaningful	5.0
means	5.0
meant	5.0
measure	5.0
measured	5.0
measurement	5.0
meat	5.0
media	5.0
medical	5.0
medicine	5.0
medium	5.0
meet	5.0
meeting	5.0
member	5.0
membership	5.0
memory	5.0
mental	5.0
mention	5.0
mentioned	5.0
merchant	5.0
merely	5.0
message	5.0
metal	5.0
method	5.0
middle	5.0
might	5.0
migration	5.0
military	5.0
milk	5.0
mind	5.0
mine	5.0
mineral	5.0
minimum	5.0
minister	5.0
minor	5.0
minority	5.0
minute	5.0
mirror	5.0
miss	5.0
missed	5.0
missing	5.0
mission	5.0
mistake	5.0
mix	5.0
mixed	5.0
mixture	5.0
model	5.0
modern	5.0
mom	5.0
moment	5.0
money	5.0
monitor	5.0
month	5.0
mood	5.0
moon	5.0
moral	5.0
more	5.0
moreover	5.0
morning	5.0
mortgage	5.0
most	5.0
mostly	5.0
mother	5.0
motion	5.0
mountain	5.0
mouth	5.0
move	5.0
movement	5.0
moving	5.0
movie	5.0
much	5.0
multiple	5.0
murder	5.0
muscle	5.0
museum	5.0
music	5.0
musical	5.0
musician	5.0
must	5.0
mutual	5.0
myself	5.0
mystery	5.0
myth	5.0
naked	5.0
name	5.0
narrow	5.0
nation	5.0
national	5.0
native	5.0
natural	5.0
naturally	5.0
nature	5.0
near	5.0
nearby	5.0
nearly	5.0
necessarily	5.0
necessary	5.0
neck	5.0
need	5.0
negative	5.0
negotiate	5.0
negotiation	5.0
neighbor	5.0
neighborhood	5.0
neither	5.0
nerve	5.0
network	5.0
never	5.0
nevertheless	5.0
new	5.0
newly	5.0
news	5.0
newspaper	5.0
next	5.0
nice	5.0
night	5.0
nobody	5.0
noise	5.0
nomination	5.0
none	5.0
nor	5.0
normal	5.0
normally	5.0
north	5.0
northern	5.0
nose	5.0
note	5.0
noted	5.0
nothing	5.0
notice	5.0
noticed	5.0
notion	5.0
novel	5.0
now	5.0
nowhere	5.0
nuclear	5.0
number	5.0
numerous	5.0
nurse	5.0
object	5.0
objective	5.0
obligation	5.0
observation	5.0
observe	5.0
observed	5.0
observer	5.0
obtain	5.0
obtained	5.0
obvious	5.0
obviously	5.0
occasion	5.0
occasionally	5.0
occupy	5.0
occupied	5.0
occur	5.0
occurred	5.0
occurring	5.0
ocean	5.0
offer	5.0
offered	5.0
offering	5.0
office	5.0
officer	5.0
official	5.0
often	5.0
oil	5.0
okay	5.0
old	5.0
older	5.0
once	5.0
oneself	5.0
ongoing	5.0
online	5.0
only	5.0
onto	5.0
open	5.0
opened	5.0
opening	5.0
operate	5.0
operated	5.0
operating	5.0
operation	5.0
operator	5.0
opinion	5.0
opponent	5.0
opportunity	5.0
oppose	5.0
opposed	5.0
opposite	5.0
opposition	5.0
option	5.0
orange	5.0
order	5.0
ordered	5.0
ordinary	5.0
organ	5.0
organization	5.0
organize	5.0
organized	5.0
organizing	5.0
original	5.0
originally	5.0
other	5.0
otherwise	5.0
ourselves	5.0
outcome	5.0
output	5.0
outside	5.0
overall	5.0
overcome	5.0
overlook	5.0
overseas	5.0
owe	5.0
owned	5.0
owner	5.0
ownership	5.0
pace	5.0
pack	5.0
package	5.0
page	5.0
pain	5.0
painful	5.0
paint	5.0
painting	5.0
pair	5.0
palace	5.0
pale	5.0
palm	5.0
pan	5.0
panel	5.0
panic	5.0
paper	5.0
parent	5.0
park	5.0
parliament	5.0
part	5.0
participant	5.0
participate	5.0
participation	5.0
particular	5.0
particularly	5.0
partly	5.0
partner	5.0
partnership	5.0
party	5.0
pass	5.0
passed	5.0
passenger	5.0
passing	5.0
passion	5.0
past	5.0
path	5.0
patient	5.0
pattern	5.0
pause	5.0
pay	5.0
payment	5.0
peace	5.0
peaceful	5.0
peak	5.0
peasant	5.0
pen	5.0
penalty	5.0
pension	5.0
people	5.0
per	5.0
perceive	5.0
percent	5.0
percentage	5.0
perfect	5.0
perfectly	5.0
perform	5.0
performance	5.0
performed	5.0
performing	5.0
perhaps	5.0
period	5.0
permanent	5.0
permission	5.0
permit	5.0
person	5.0
personal	5.0
personality	5.0
personally	5.0
personnel	5.0
perspective	5.0
persuade	5.0
pet	5.0
phase	5.0
philosophy	5.0
phone	5.0
photo	5.0
photograph	5.0
photographer	5.0
phrase	5.0
physical	5.0
physically	5.0
physician	5.0
piano	5.0
pick	5.0
picked	5.0
picture	5.0
pie	5.0
piece	5.0
pilot	5.0
pin	5.0
pipe	5.0
pitch	5.0
pity	5.0
place	5.0
placed	5.0
plain	5.0
plan	5.0
plane	5.0
planet	5.0
planning	5.0
plant	5.0
plastic	5.0
plate	5.0
platform	5.0
play	5.0
player	5.0
playing	5.0
please	5.0
pleased	5.0
pleasure	5.0
plenty	5.0
plot	5.0
plus	5.0
pocket	5.0
poem	5.0
poet	5.0
poetry	5.0
point	5.0
pointed	5.0
pointing	5.0
poison	5.0
police	5.0
policy	5.0
polish	5.0
polite	5.0
political	5.0
politician	5.0
politics	5.0
poll	5.0
pool	5.0
poor	5.0
pop	5.0
popular	5.0
popularity	5.0
population	5.0
port	5.0
portion	5.0
portrait	5.0
pose	5.0
position	5.0
positive	5.0
possess	5.0
possession	5.0
possibility	5.0
possible	5.0
possibly	5.0
post	5.0
posted	5.0
pot	5.0
potential	5.0
potentially	5.0
pound	5.0
pour	5.0
poverty	5.0
powder	5.0
power	5.0
powerful	5.0
practical	5.0
practically	5.0
practice	5.0
practitioner	5.0
praise	5.0
pray	5.0
prayer	5.0
precisely	5.0
predict	5.0
predicted	5.0
prefer	5.0
preferred	5.0
pregnant	5.0
premier	5.0
preparation	5.0
prepare	5.0
prepared	5.0
preparing	5.0
presence	5.0
present	5.0
presented	5.0
presenting	5.0
preserve	5.0
preserved	5.0
president	5.0
presidential	5.0
press	5.0
pressure	5.0
pretend	5.0
pretty	5.0
prevent	5.0
prevented	5.0
preventing	5.0
previous	5.0
previously	5.0
price	5.0
pride	5.0
priest	5.0
primarily	5.0
primary	5.0
prime	5.0
prince	5.0
princess	5.0
principal	5.0
principle	5.0
print	5.0
printed	5.0
prior	5.0
prison	5.0
prisoner	5.0
privacy	5.0
private	5.0
probably	5.0
problem	5.0
procedure	5.0
proceed	5.0
proceeding	5.0
produce	5.0
produced	5.0
producer	5.0
producing	5.0
product	5.0
production	5.0
productive	5.0
profession	5.0
professional	5.0
professor	5.0
profile	5.0
profit	5.0
profitable	5.0
program	5.0
programme	5.0
progress	5.0
project	5.0
prominent	5.0
promise	5.0
promised	5.0
promote	5.0
promoted	5.0
promoting	5.0
promotion	5.0
proof	5.0
proper	5.0
properly	5.0
property	5.0
proportion	5.0
proposal	5.0
propose	5.0
proposed	5.0
prospect	5.0
protect	5.0
protected	5.0
protecting	5.0
protection	5.0
protein	5.0
protest	5.0
proud	5.0
prove	5.0
proved	5.0
provide	5.0
provided	5.0
providing	5.0
province	5.0
provision	5.0
psychological	5.0
psychology	5.0
public	5.0
publication	5.0
publicity	5.0
publish	5.0
published	5.0
publisher	5.0
pull	5.0
pulled	5.0
punishment	5.0
purchase	5.0
purchased	5.0
pure	5.0
purpose	5.0
purse	5.0
pursue	5.0
push	5.0
pushed	5.0
put	5.0
puzzle	5.0
qualify	5.0
quality	5.0
quarter	5.0
queen	5.0
question	5.0
quick	5.0
quickly	5.0
quiet	5.0
quietly	5.0
quit	5.0
quite	5.0
quote	5.0
race	5.0
racial	5.0
radical	5.0
radio	5.0
rail	5.0
railroad	5.0
rain	5.0
raise	5.0
raised	5.0
raising	5.0
range	5.0
rank	5.0
rapid	5.0
rapidly	5.0
rare	5.0
rarely	5.0
rate	5.0
rather	5.0
ratio	5.0
raw	5.0
reach	5.0
reached	5.0
reaching	5.0
react	5.0
reaction	5.0
read	5.0
reader	5.0
reading	5.0
ready	5.0
real	5.0
realistic	5.0
reality	5.0
realize	5.0
realized	5.0
really	5.0
reason	5.0
reasonable	5.0
recall	5.0
receive	5.0
received	5.0
receiving	5.0
recent	5.0
recently	5.0
recipe	5.0
recognition	5.0
recognize	5.0
recognized	5.0
recommend	5.0
recommendation	5.0
recommended	5.0
record	5.0
recorded	5.0
recover	5.0
recovery	5.0
recruit	5.0
red	5.0
reduce	5.0
reduced	5.0
reducing	5.0
reduction	5.0
refer	5.0
referred	5.0
reference	5.0
reflect	5.0
reflected	5.0
reflection	5.0
reform	5.0
refugee	5.0
refuse	5.0
refused	5.0
regard	5.0
regarded	5.0
regarding	5.0
regime	5.0
region	5.0
regional	5.0
register	5.0
registered	5.0
regular	5.0
regularly	5.0
regulate	5.0
regulation	5.0
reject	5.0
rejected	5.0
relate	5.0
related	5.0
relating	5.0
relation	5.0
relationship	5.0
relative	5.0
relatively	5.0
release	5.0
released	5.0
relevant	5.0
relief	5.0
religion	5.0
religious	5.0
reluctant	5.0
rely	5.0
remain	5.0
remained	5.0
remaining	5.0
remark	5.0
remarkable	5.0
remedy	5.0
remember	5.0
remembered	5.0
remind	5.0
remote	5.0
remove	5.0
removed	5.0
removing	5.0
rent	5.0
repair	5.0
repeat	5.0
repeated	5.0
replace	5.0
replaced	5.0
replacement	5.0
report	5.0
reported	5.0
reporter	5.0
reporting	5.0
represent	5.0
representation	5.0
representative	5.0
represented	5.0
representing	5.0
republic	5.0
reputation	5.0
request	5.0
requested	5.0
require	5.0
required	5.0
requirement	5.0
requiring	5.0
research	5.0
researcher	5.0
reserve	5.0
resident	5.0
residential	5.0
resist	5.0
resistance	5.0
resolution	5.0
resolve	5.0
resolved	5.0
resort	5.0
resource	5.0
respect	5.0
respectively	5.0
respond	5.0
responded	5.0
response	5.0
responsibility	5.0
responsible	5.0
rest	5.0
restaurant	5.0
restore	5.0
result	5.0
resulted	5.0
resulting	5.0
retain	5.0
retire	5.0
retired	5.0
retirement	5.0
return	5.0
returned	5.0
returning	5.0
reveal	5.0
revealed	5.0
revenue	5.0
review	5.0
reviewed	5.0
revolution	5.0
revolutionary	5.0
reward	5.0
rhythm	5.0
rice	5.0
rich	5.0
rid	5.0
ride	5.0
right	5.0
ring	5.0
rise	5.0
risen	5.0
rising	5.0
risk	5.0
river	5.0
road	5.0
rob	5.0
rock	5.0
role	5.0
roll	5.0
roof	5.0
room	5.0
root	5.0
rope	5.0
rose	5.0
rough	5.0
roughly	5.0
round	5.0
route	5.0
routine	5.0
row	5.0
royal	5.0
rub	5.0
rule	5.0
ruled	5.0
ruler	5.0
running	5.0
rural	5.0
rush	5.0
sad	5.0
safe	5.0
safety	5.0
sail	5.0
sake	5.0
salary	5.0
sale	5.0
sales	5.0
salt	5.0
same	5.0
sample	5.0
sand	5.0
satellite	5.0
satisfaction	5.0
satisfy	5.0
save	5.0
saved	5.0
saving	5.0
scale	5.0
scene	5.0
schedule	5.0
scheme	5.0
scholar	5.0
school	5.0
science	5.0
scientific	5.0
scientist	5.0
scope	5.0
score	5.0
screen	5.0
screw	5.0
sea	5.0
search	5.0
searched	5.0
season	5.0
seat	5.0
second	5.0
secondary	5.0
secret	5.0
secretary	5.0
section	5.0
sector	5.0
secure	5.0
secured	5.0
security	5.0
see	5.0
seed	5.0
seek	5.0
seeking	5.0
seem	5.0
seemed	5.0
seeming	5.0
segment	5.0
seize	5.0
select	5.0
selected	5.0
selection	5.0
self	5.0
sell	5.0
seller	5.0
selling	5.0
senate	5.0
senator	5.0
send	5.0
sending	5.0
senior	5.0
sense	5.0
sensitive	5.0
sentence	5.0
separate	5.0
separated	5.0
sequence	5.0
series	5.0
serious	5.0
seriously	5.0
serve	5.0
served	5.0
server	5.0
service	5.0
serving	5.0
session	5.0
set	5.0
setting	5.0
settle	5.0
settled	5.0
settlement	5.0
seven	5.0
several	5.0
severe	5.0
sex	5.0
sexual	5.0
shade	5.0
shadow	5.0
shake	5.0
shall	5.0
shape	5.0
shaped	5.0
share	5.0
shared	5.0
sharing	5.0
sharp	5.0
sheep	5.0
sheet	5.0
shelf	5.0
shell	5.0
shift	5.0
shine	5.0
ship	5.0
shirt	5.0
shock	5.0
shocked	5.0
shoe	5.0
shoot	5.0
shooting	5.0
shop	5.0
shopping	5.0
shore	5.0
short	5.0
shortly	5.0
shot	5.0
shoulder	5.0
shout	5.0
show	5.0
showed	5.0
shower	5.0
showing	5.0
shown	5.0
shut	5.0
sick	5.0
side	5.0
sight	5.0
sign	5.0
signal	5.0
signature	5.0
significance	5.0
significant	5.0
significantly	5.0
silence	5.0
silent	5.0
silly	5.0
silver	5.0
similar	5.0
similarly	5.0
simple	5.0
simply	5.0
sin	5.0
since	5.0
sing	5.0
single	5.0
sir	5.0
sister	5.0
sit	5.0
site	5.0
sitting	5.0
situation	5.0
six	5.0
size	5.0
skill	5.0
skin	5.0
sky	5.0
slave	5.0
sleep	5.0
sleeping	5.0
slice	5.0
slide	5.0
slight	5.0
slightly	5.0
slip	5.0
slow	5.0
slowly	5.0
smart	5.0
smell	5.0
smile	5.0
smoke	5.0
smooth	5.0
snake	5.0
snow	5.0
so-called	5.0
soccer	5.0
social	5.0
society	5.0
soft	5.0
software	5.0
soil	5.0
soldier	5.0
solid	5.0
solution	5.0
solve	5.0
somebody	5.0
somehow	5.0
someone	5.0
something	5.0
sometimes	5.0
somewhat	5.0
somewhere	5.0
song	5.0
soon	5.0
sorry	5.0
sort	5.0
sound	5.0
source	5.0
south	5.0
southern	5.0
space	5.0
speak	5.0
speaker	5.0
speaking	5.0
special	5.0
specialist	5.0
species	5.0
specific	5.0
specifically	5.0
speech	5.0
speed	5.0
spend	5.0
spending	5.0
spent	5.0
spirit	5.0
spiritual	5.0
split	5.0
spokesman	5.0
sport	5.0
spot	5.0
spread	5.0
spring	5.0
square	5.0
stable	5.0
staff	5.0
stage	5.0
stair	5.0
standard	5.0
stand	5.0
standing	5.0
star	5.0
stare	5.0
start	5.0
started	5.0
starting	5.0
state	5.0
stated	5.0
statement	5.0
station	5.0
status	5.0
stay	5.0
stayed	5.0
staying	5.0
steady	5.0
steal	5.0
steel	5.0
step	5.0
stick	5.0
still	5.0
stock	5.0
stomach	5.0
stone	5.0
stood	5.0
stop	5.0
stopped	5.0
stopping	5.0
store	5.0
storm	5.0
story	5.0
straight	5.0
strange	5.0
stranger	5.0
strategy	5.0
stream	5.0
street	5.0
strength	5.0
stress	5.0
stretch	5.0
strike	5.0
string	5.0
strip	5.0
strong	5.0
strongly	5.0
structure	5.0
struggle	5.0
student	5.0
study	5.0
studied	5.0
studying	5.0
stuff	5.0
style	5.0
subject	5.0
submit	5.0
subsequent	5.0
substance	5.0
substantial	5.0
suburb	5.0
succeed	5.0
success	5.0
successful	5.0
successfully	5.0
such	5.0
sudden	5.0
suddenly	5.0
suffer	5.0
suffered	5.0
suffering	5.0
sufficient	5.0
sugar	5.0
suggest	5.0
suggested	5.0
suggesting	5.0
suggestion	5.0
suit	5.0
suitable	5.0
sum	5.0
summer	5.0
summit	5.0
sun	5.0
superior	5.0
supply	5.0
support	5.0
supported	5.0
supporter	5.0
supporting	5.0
suppose	5.0
supposed	5.0
supreme	5.0
sure	5.0
surely	5.0
surface	5.0
surprise	5.0
surprised	5.0
surprising	5.0
surrender	5.0
surround	5.0
surrounded	5.0
survey	5.0
survive	5.0
survived	5.0
suspect	5.0
suspected	5.0
sustain	5.0
swear	5.0
sweet	5.0
swim	5.0
swing	5.0
switch	5.0
symbol	5.0
sympathy	5.0
system	5.0
table	5.0
tackle	5.0
tail	5.0
take	5.0
taken	5.0
taking	5.0
tale	5.0
talent	5.0
talk	5.0
talked	5.0
talking	5.0
tall	5.0
tape	5.0
target	5.0
task	5.0
taste	5.0
tax	5.0
tea	5.0
teach	5.0
teacher	5.0
teaching	5.0
team	5.0
tear	5.0
technical	5.0
technique	5.0
technology	5.0
teenager	5.0
telephone	5.0
television	5.0
tell	5.0
telling	5.0
temperature	5.0
temple	5.0
temporary	5.0
tend	5.0
tended	5.0
tendency	5.0
tension	5.0
tent	5.0
term	5.0
terms	5.0
terrible	5.0
territory	5.0
terror	5.0
terrorist	5.0
test	5.0
testing	5.0
text	5.0
thank	5.0
thanks	5.0
theater	5.0
theatre	5.0
theme	5.0
themselves	5.0
theory	5.0
therapy	5.0
therefore	5.0
thick	5.0
thin	5.0
thing	5.0
things	5.0
think	5.0
thinking	5.0
third	5.0
thirty	5.0
though	5.0
thought	5.0
thousand	5.0
threat	5.0
threaten	5.0
threatened	5.0
three	5.0
throat	5.0
through	5.0
throughout	5.0
throw	5.0
thrown	5.0
ticket	5.0
tide	5.0
tie	5.0
tight	5.0
till	5.0
timber	5.0
tiny	5.0
tip	5.0
tire	5.0
tired	5.0
tissue	5.0
title	5.0
tobacco	5.0
today	5.0
together	5.0
told	5.0
tolerance	5.0
tomorrow	5.0
tone	5.0
tongue	5.0
tonight	5.0
tool	5.0
tooth	5.0
top	5.0
topic	5.0
total	5.0
totally	5.0
touch	5.0
tough	5.0
tour	5.0
tourism	5.0
tourist	5.0
toward	5.0
towards	5.0
town	5.0
track	5.0
trade	5.0
tradition	5.0
traditional	5.0
traffic	5.0
train	5.0
trained	5.0
training	5.0
transform	5.0
transformation	5.0
transport	5.0
transportation	5.0
travel	5.0
traveler	5.0
treasure	5.0
treat	5.0
treated	5.0
treatment	5.0
treaty	5.0
tree	5.0
tremendous	5.0
trend	5.0
trial	5.0
tribe	5.0
trick	5.0
trip	5.0
troop	5.0
trouble	5.0
truck	5.0
true	5.0
truly	5.0
trust	5.0
truth	5.0
try	5.0
trying	5.0
tube	5.0
tune	5.0
tunnel	5.0
turn	5.0
turned	5.0
turning	5.0
twelve	5.0
twenty	5.0
twice	5.0
twin	5.0
twist	5.0
two	5.0
type	5.0
typical	5.0
typically	5.0
ugly	5.0
ultimate	5.0
ultimately	5.0
uncle	5.0
under	5.0
undergo	5.0
understand	5.0
